2026-09-06T21:49:49.003987892Z Global sink: log
2026-09-06T21:49:49.005655794Z Avvio Global Aggregator
2026-09-06T21:49:49.005668810Z Kafka broker: kafka:29092
2026-09-06T21:49:49.005672573Z Input topic: cloud-edge-aggregates
2026-09-06T21:49:49.005675584Z Consumer group: global-aggregator
2026-09-06T21:49:49.005678474Z Global window: 15m0s
2026-09-06T21:49:49.005681344Z Watermark delay: 15m0s
2026-09-06T21:49:49.005684164Z Edge idle timeout: 5s
2026-09-06T21:49:49.005687034Z Expected Edge: edge-0,edge-1,edge-2,edge-3,edge-4,edge-5,edge-6,edge-7,edge-8,edge-9,edge-10,edge-11,edge-12
2026-09-06T21:49:49.005690275Z 
2026-09-06T21:50:21.748706991Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-01T01:00:00Z:2025-01-01T01:15:00Z","window_start":"2025-01-01T01:00:00Z","window_end":"2025-01-01T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":209,"temperature":{"valid":196,"invalid":13,"sum":870.768749847,"average":4.44269770330102,"min":-6.05,"max":28.08},"humidity":{"valid":203,"invalid":6,"sum":16007.14382659,"average":78.85292525413793,"min":5.67,"max":100},"pressure":{"valid":204,"invalid":5,"sum":19837628.95782,"average":97243.27920499998,"min":46080.78,"max":103146.88},"emitted_at":"2026-09-06T21:50:21.748046754Z"}
2026-09-06T21:51:09.381523543Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T11:45:00Z:2025-01-05T12:00:00Z","window_start":"2025-01-05T11:45:00Z","window_end":"2025-01-05T12:00:00Z","expected_edges":13,"contributing_edges":13,"events":785,"temperature":{"valid":754,"invalid":31,"sum":4355.465156783999,"average":5.776478987777187,"min":-9.55,"max":38.82},"humidity":{"valid":771,"invalid":14,"sum":54967.25511107999,"average":71.29345669400777,"min":3.63,"max":100},"pressure":{"valid":782,"invalid":3,"sum":75356732.73409,"average":96364.10835561382,"min":46166.03,"max":102173.59},"emitted_at":"2026-09-06T21:51:09.381234762Z"}
2026-09-06T21:51:09.530767508Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T12:00:00Z:2025-01-05T12:15:00Z","window_start":"2025-01-05T12:00:00Z","window_end":"2025-01-05T12:15:00Z","expected_edges":13,"contributing_edges":13,"events":800,"temperature":{"valid":765,"invalid":35,"sum":4475.840038223,"average":5.850771291794771,"min":-9.49,"max":38.38},"humidity":{"valid":785,"invalid":15,"sum":56535.86757353,"average":72.02021346946496,"min":3.38,"max":100},"pressure":{"valid":797,"invalid":3,"sum":76692475.29531,"average":96226.44328144292,"min":46166.03,"max":102181.72},"emitted_at":"2026-09-06T21:51:09.530564477Z"}
2026-09-06T21:51:09.612366492Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T12:15:00Z:2025-01-05T12:30:00Z","window_start":"2025-01-05T12:15:00Z","window_end":"2025-01-05T12:30:00Z","expected_edges":13,"contributing_edges":13,"events":789,"temperature":{"valid":755,"invalid":34,"sum":4495.2229292679995,"average":5.953937654659602,"min":-9.43,"max":37.91},"humidity":{"valid":775,"invalid":14,"sum":55698.92636106999,"average":71.86958240138064,"min":3.68,"max":100},"pressure":{"valid":786,"invalid":3,"sum":75622251.61689001,"average":96211.51605202291,"min":46146.66,"max":102169.94},"emitted_at":"2026-09-06T21:51:09.612205153Z"}
2026-09-06T21:51:09.676091456Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T12:30:00Z:2025-01-05T12:45:00Z","window_start":"2025-01-05T12:30:00Z","window_end":"2025-01-05T12:45:00Z","expected_edges":13,"contributing_edges":13,"events":795,"temperature":{"valid":761,"invalid":34,"sum":4506.175429724999,"average":5.921386898455978,"min":-9.38,"max":38.11},"humidity":{"valid":781,"invalid":14,"sum":56214.451830590006,"average":71.9775311531242,"min":3.9,"max":100},"pressure":{"valid":792,"invalid":3,"sum":76199024.76157,"average":96210.88985046718,"min":46154.41,"max":102174.53},"emitted_at":"2026-09-06T21:51:09.675963655Z"}
2026-09-06T21:51:09.719091557Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T12:45:00Z:2025-01-05T13:00:00Z","window_start":"2025-01-05T12:45:00Z","window_end":"2025-01-05T13:00:00Z","expected_edges":13,"contributing_edges":13,"events":806,"temperature":{"valid":773,"invalid":33,"sum":4468.5553137980005,"average":5.780796007500648,"min":-9.68,"max":37.81},"humidity":{"valid":791,"invalid":15,"sum":56994.36210326,"average":72.0535551242225,"min":3.32,"max":100},"pressure":{"valid":803,"invalid":3,"sum":77286022.69689998,"average":96246.6036075965,"min":46160.22,"max":102160.16},"emitted_at":"2026-09-06T21:51:09.718973749Z"}
2026-09-06T21:51:09.769317617Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T13:00:00Z:2025-01-05T13:15:00Z","window_start":"2025-01-05T13:00:00Z","window_end":"2025-01-05T13:15:00Z","expected_edges":13,"contributing_edges":13,"events":791,"temperature":{"valid":760,"invalid":31,"sum":4282.837577017,"average":5.635312601338158,"min":-9.9,"max":36.8},"humidity":{"valid":777,"invalid":14,"sum":56355.73905715999,"average":72.5299086964736,"min":4.23,"max":100},"pressure":{"valid":788,"invalid":3,"sum":75909559.37469,"average":96331.92814046954,"min":46166.03,"max":102148.19},"emitted_at":"2026-09-06T21:51:09.76916648Z"}
2026-09-06T21:51:09.798836076Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T13:15:00Z:2025-01-05T13:30:00Z","window_start":"2025-01-05T13:15:00Z","window_end":"2025-01-05T13:30:00Z","expected_edges":13,"contributing_edges":13,"events":789,"temperature":{"valid":759,"invalid":30,"sum":4325.223320845999,"average":5.698581450389986,"min":-10.36,"max":37.06},"humidity":{"valid":775,"invalid":14,"sum":56110.15319703,"average":72.4001976735871,"min":3.83,"max":100},"pressure":{"valid":786,"invalid":3,"sum":75737587.99657999,"average":96358.25444857505,"min":46142.78,"max":102142.84},"emitted_at":"2026-09-06T21:51:09.798697616Z"}
2026-09-06T21:51:09.925354649Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T13:30:00Z:2025-01-05T13:45:00Z","window_start":"2025-01-05T13:30:00Z","window_end":"2025-01-05T13:45:00Z","expected_edges":13,"contributing_edges":13,"events":808,"temperature":{"valid":768,"invalid":40,"sum":4262.741640854,"average":5.550444844861979,"min":-10.81,"max":37.27},"humidity":{"valid":794,"invalid":14,"sum":58016.73659623,"average":73.0689377786272,"min":4.11,"max":100},"pressure":{"valid":799,"invalid":9,"sum":76842616.05468999,"average":96173.48692702127,"min":46164.09,"max":102162.53},"emitted_at":"2026-09-06T21:51:09.925265886Z"}
2026-09-06T21:51:10.073157820Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T13:45:00Z:2025-01-05T14:00:00Z","window_start":"2025-01-05T13:45:00Z","window_end":"2025-01-05T14:00:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":757,"invalid":45,"sum":4200.555116958,"average":5.548949956351388,"min":-11.25,"max":35.7},"humidity":{"valid":787,"invalid":15,"sum":57689.374525139996,"average":73.30289012088944,"min":4.09,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76092798.88096002,"average":95955.61019036573,"min":46166.03,"max":102162.56},"emitted_at":"2026-09-06T21:51:10.072940104Z"}
2026-09-06T21:51:10.093073518Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T14:00:00Z:2025-01-05T14:15:00Z","window_start":"2025-01-05T14:00:00Z","window_end":"2025-01-05T14:15:00Z","expected_edges":13,"contributing_edges":13,"events":793,"temperature":{"valid":748,"invalid":45,"sum":4032.9253496939996,"average":5.391611430072192,"min":-11.56,"max":35.52},"humidity":{"valid":779,"invalid":14,"sum":57298.24440871,"average":73.55358717421053,"min":4.17,"max":100},"pressure":{"valid":784,"invalid":9,"sum":75200938.02657,"average":95919.56380940053,"min":46154.41,"max":102161.41},"emitted_at":"2026-09-06T21:51:10.092992922Z"}
2026-09-06T21:51:10.108424134Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T14:15:00Z:2025-01-05T14:30:00Z","window_start":"2025-01-05T14:15:00Z","window_end":"2025-01-05T14:30:00Z","expected_edges":13,"contributing_edges":13,"events":808,"temperature":{"valid":761,"invalid":47,"sum":4008.691992531001,"average":5.2676635907109075,"min":-11.79,"max":35.33},"humidity":{"valid":794,"invalid":14,"sum":58716.84093138,"average":73.95068127377834,"min":4.18,"max":100},"pressure":{"valid":799,"invalid":9,"sum":76576563.49656999,"average":95840.50500196495,"min":46169.91,"max":102187.88},"emitted_at":"2026-09-06T21:51:10.108288686Z"}
2026-09-06T21:51:10.180218630Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T14:30:00Z:2025-01-05T14:45:00Z","window_start":"2025-01-05T14:30:00Z","window_end":"2025-01-05T14:45:00Z","expected_edges":13,"contributing_edges":13,"events":810,"temperature":{"valid":766,"invalid":44,"sum":3995.600194396,"average":5.2161882433368145,"min":-12.25,"max":34.68},"humidity":{"valid":796,"invalid":14,"sum":59012.06851026999,"average":74.13576446013818,"min":4.05,"max":100},"pressure":{"valid":800,"invalid":10,"sum":76794831.56502,"average":95993.539456275,"min":46164.09,"max":102197.81},"emitted_at":"2026-09-06T21:51:10.180104981Z"}
2026-09-06T21:51:10.225927244Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T14:45:00Z:2025-01-05T15:00:00Z","window_start":"2025-01-05T14:45:00Z","window_end":"2025-01-05T15:00:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":757,"invalid":45,"sum":3854.4661327740005,"average":5.091765036689565,"min":-12.87,"max":34.69},"humidity":{"valid":787,"invalid":15,"sum":58882.16319701,"average":74.81850469759847,"min":3.87,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76061913.13189,"average":95916.66220919293,"min":46183.47,"max":102214.56},"emitted_at":"2026-09-06T21:51:10.2258127Z"}
2026-09-06T21:51:10.327433032Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T15:00:00Z:2025-01-05T15:15:00Z","window_start":"2025-01-05T15:00:00Z","window_end":"2025-01-05T15:15:00Z","expected_edges":13,"contributing_edges":13,"events":794,"temperature":{"valid":752,"invalid":42,"sum":3740.4266404719997,"average":4.97397159637234,"min":-13.38,"max":35.01},"humidity":{"valid":780,"invalid":14,"sum":58467.94647903001,"average":74.95890574234618,"min":4.06,"max":100},"pressure":{"valid":785,"invalid":9,"sum":75423004.46437998,"average":96080.26046417833,"min":46160.22,"max":102225.81},"emitted_at":"2026-09-06T21:51:10.327322779Z"}
2026-09-06T21:51:10.530624919Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T15:15:00Z:2025-01-05T15:30:00Z","window_start":"2025-01-05T15:15:00Z","window_end":"2025-01-05T15:30:00Z","expected_edges":13,"contributing_edges":13,"events":795,"temperature":{"valid":754,"invalid":41,"sum":3716.696366387,"average":4.929305525712202,"min":-12.92,"max":35.56},"humidity":{"valid":781,"invalid":14,"sum":58602.84354858999,"average":75.03565115056337,"min":3.75,"max":100},"pressure":{"valid":786,"invalid":9,"sum":75519960.62096001,"average":96081.37483582698,"min":46158.28,"max":102248.94},"emitted_at":"2026-09-06T21:51:10.530506291Z"}
2026-09-06T21:51:10.697184461Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T15:30:00Z:2025-01-05T15:45:00Z","window_start":"2025-01-05T15:30:00Z","window_end":"2025-01-05T15:45:00Z","expected_edges":13,"contributing_edges":13,"events":794,"temperature":{"valid":756,"invalid":38,"sum":3667.8012875739996,"average":4.851589004727512,"min":-13.97,"max":35.95},"humidity":{"valid":779,"invalid":15,"sum":58536.62429153,"average":75.14329177346599,"min":4.16,"max":100},"pressure":{"valid":785,"invalid":9,"sum":75532427.19627,"average":96219.65247932484,"min":46173.78,"max":102262.28},"emitted_at":"2026-09-06T21:51:10.697040269Z"}
2026-09-06T21:51:10.997783116Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T15:45:00Z:2025-01-05T16:00:00Z","window_start":"2025-01-05T15:45:00Z","window_end":"2025-01-05T16:00:00Z","expected_edges":13,"contributing_edges":13,"events":806,"temperature":{"valid":765,"invalid":41,"sum":3689.419257297,"average":4.822770270976471,"min":-14.12,"max":36.14},"humidity":{"valid":792,"invalid":14,"sum":59618.31624388001,"average":75.27565182308082,"min":4.05,"max":100},"pressure":{"valid":797,"invalid":9,"sum":76537796.61314,"average":96032.36714321205,"min":46169.91,"max":102267.81},"emitted_at":"2026-09-06T21:51:10.997664762Z"}
2026-09-06T21:51:11.248489646Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T16:00:00Z:2025-01-05T16:15:00Z","window_start":"2025-01-05T16:00:00Z","window_end":"2025-01-05T16:15:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":762,"invalid":40,"sum":3688.3382424149995,"average":4.840338900807086,"min":-13.62,"max":36.14},"humidity":{"valid":788,"invalid":14,"sum":59203.13565869,"average":75.13088281559645,"min":4.62,"max":100},"pressure":{"valid":792,"invalid":10,"sum":76111891.76563999,"average":96100.87344146463,"min":46144.72,"max":102268.34},"emitted_at":"2026-09-06T21:51:11.248389694Z"}
2026-09-06T21:51:11.405394277Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T16:15:00Z:2025-01-05T16:30:00Z","window_start":"2025-01-05T16:15:00Z","window_end":"2025-01-05T16:30:00Z","expected_edges":13,"contributing_edges":13,"events":812,"temperature":{"valid":772,"invalid":40,"sum":3696.299921646,"average":4.787953266380828,"min":-13.69,"max":34.64},"humidity":{"valid":796,"invalid":16,"sum":60189.794212650006,"average":75.61531936262564,"min":4.84,"max":100},"pressure":{"valid":803,"invalid":9,"sum":77161084.15219001,"average":96091.01388815693,"min":46162.16,"max":102274.72},"emitted_at":"2026-09-06T21:51:11.405099219Z"}
2026-09-06T21:51:11.483114863Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T16:30:00Z:2025-01-05T16:45:00Z","window_start":"2025-01-05T16:30:00Z","window_end":"2025-01-05T16:45:00Z","expected_edges":13,"contributing_edges":13,"events":807,"temperature":{"valid":766,"invalid":41,"sum":3604.34144535,"average":4.705406586618799,"min":-13.64,"max":32.88},"humidity":{"valid":793,"invalid":14,"sum":60155.61362745999,"average":75.8582769577049,"min":5.2,"max":100},"pressure":{"valid":798,"invalid":9,"sum":76643015.50188999,"average":96043.8790750501,"min":46167.97,"max":102280.56},"emitted_at":"2026-09-06T21:51:11.482957801Z"}
2026-09-06T21:51:11.593909929Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T16:45:00Z:2025-01-05T17:00:00Z","window_start":"2025-01-05T16:45:00Z","window_end":"2025-01-05T17:00:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":763,"invalid":39,"sum":3619.496521873,"average":4.743770015560943,"min":-13.74,"max":33.19},"humidity":{"valid":788,"invalid":14,"sum":59499.77956421,"average":75.50733447234772,"min":5.59,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76233668.95501001,"average":96133.25215007567,"min":46185.41,"max":102274.75},"emitted_at":"2026-09-06T21:51:11.593806418Z"}
2026-09-06T21:51:11.658396534Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T17:00:00Z:2025-01-05T17:15:00Z","window_start":"2025-01-05T17:00:00Z","window_end":"2025-01-05T17:15:00Z","expected_edges":13,"contributing_edges":13,"events":803,"temperature":{"valid":763,"invalid":40,"sum":3543.1135545340003,"average":4.643661277239843,"min":-13.73,"max":33.22},"humidity":{"valid":788,"invalid":15,"sum":59713.60741653,"average":75.77868961488579,"min":5.08,"max":100},"pressure":{"valid":794,"invalid":9,"sum":76285233.30969998,"average":96077.12003740552,"min":46166.03,"max":102275.56},"emitted_at":"2026-09-06T21:51:11.658286442Z"}
2026-09-06T21:51:11.688774295Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T17:15:00Z:2025-01-05T17:30:00Z","window_start":"2025-01-05T17:15:00Z","window_end":"2025-01-05T17:30:00Z","expected_edges":13,"contributing_edges":13,"events":814,"temperature":{"valid":775,"invalid":39,"sum":3523.1281626889995,"average":4.545971822824516,"min":-13.55,"max":33.38},"humidity":{"valid":800,"invalid":14,"sum":60878.24718138001,"average":76.097808976725,"min":5.11,"max":100},"pressure":{"valid":805,"invalid":9,"sum":77407785.0969,"average":96158.73925080746,"min":46167.97,"max":102281.88},"emitted_at":"2026-09-06T21:51:11.68867207Z"}
2026-09-06T21:51:11.731541786Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T17:30:00Z:2025-01-05T17:45:00Z","window_start":"2025-01-05T17:30:00Z","window_end":"2025-01-05T17:45:00Z","expected_edges":13,"contributing_edges":13,"events":807,"temperature":{"valid":766,"invalid":41,"sum":3501.2751947769993,"average":4.5708553456618795,"min":-13.41,"max":34.89},"humidity":{"valid":793,"invalid":14,"sum":60182.51729935,"average":75.89220340397226,"min":4.5,"max":100},"pressure":{"valid":797,"invalid":10,"sum":76564327.53908001,"average":96065.65563247178,"min":46160.22,"max":102287.78},"emitted_at":"2026-09-06T21:51:11.731456457Z"}
2026-09-06T21:51:11.751842966Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T17:45:00Z:2025-01-05T18:00:00Z","window_start":"2025-01-05T17:45:00Z","window_end":"2025-01-05T18:00:00Z","expected_edges":13,"contributing_edges":13,"events":813,"temperature":{"valid":774,"invalid":39,"sum":3578.13875082,"average":4.6229182827131785,"min":-13.49,"max":35.82},"humidity":{"valid":798,"invalid":15,"sum":60615.814993889995,"average":75.95966791214285,"min":4.12,"max":100},"pressure":{"valid":804,"invalid":9,"sum":77276014.06783001,"average":96114.44535799752,"min":46166.03,"max":102291.41},"emitted_at":"2026-09-06T21:51:11.751749835Z"}
2026-09-06T21:51:11.790073097Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T18:00:00Z:2025-01-05T18:15:00Z","window_start":"2025-01-05T18:00:00Z","window_end":"2025-01-05T18:15:00Z","expected_edges":13,"contributing_edges":13,"events":806,"temperature":{"valid":766,"invalid":40,"sum":3498.2600004190003,"average":4.566919060599217,"min":-14.82,"max":36.5},"humidity":{"valid":792,"invalid":14,"sum":60512.24909622,"average":76.4043549194697,"min":4.04,"max":100},"pressure":{"valid":797,"invalid":9,"sum":76570738.31688,"average":96073.69926835634,"min":46158.28,"max":102270.41},"emitted_at":"2026-09-06T21:51:11.789932403Z"}
2026-09-06T21:51:11.838751910Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T18:15:00Z:2025-01-05T18:30:00Z","window_start":"2025-01-05T18:15:00Z","window_end":"2025-01-05T18:30:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":761,"invalid":41,"sum":3457.575937748001,"average":4.5434637815348236,"min":-15.76,"max":36.31},"humidity":{"valid":788,"invalid":14,"sum":60123.86671263,"average":76.29932323937817,"min":4.32,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76122579.69002,"average":95993.16480456493,"min":46167.97,"max":102272.69},"emitted_at":"2026-09-06T21:51:11.838670345Z"}
2026-09-06T21:51:11.916906118Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T18:30:00Z:2025-01-05T18:45:00Z","window_start":"2025-01-05T18:30:00Z","window_end":"2025-01-05T18:45:00Z","expected_edges":13,"contributing_edges":13,"events":799,"temperature":{"valid":761,"invalid":38,"sum":3523.856836549,"average":4.630560889026281,"min":-14.25,"max":35.56},"humidity":{"valid":784,"invalid":15,"sum":59879.12003371,"average":76.37642861442602,"min":4.36,"max":100},"pressure":{"valid":790,"invalid":9,"sum":75961194.83158,"average":96153.41117921518,"min":46181.53,"max":102275.47},"emitted_at":"2026-09-06T21:51:11.91678761Z"}
2026-09-06T21:51:11.957301316Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T18:45:00Z:2025-01-05T19:00:00Z","window_start":"2025-01-05T18:45:00Z","window_end":"2025-01-05T19:00:00Z","expected_edges":13,"contributing_edges":13,"events":804,"temperature":{"valid":764,"invalid":40,"sum":3422.489219378,"average":4.479697931123037,"min":-15.4,"max":35.33},"humidity":{"valid":790,"invalid":14,"sum":60585.66288452,"average":76.69071251205064,"min":4.58,"max":100},"pressure":{"valid":795,"invalid":9,"sum":76350118.15782,"average":96037.88447524529,"min":46179.59,"max":102278.69},"emitted_at":"2026-09-06T21:51:11.956932515Z"}
2026-09-06T21:51:12.039085913Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T19:00:00Z:2025-01-05T19:15:00Z","window_start":"2025-01-05T19:00:00Z","window_end":"2025-01-05T19:15:00Z","expected_edges":13,"contributing_edges":13,"events":806,"temperature":{"valid":768,"invalid":38,"sum":3517.209101696,"average":4.579699351166666,"min":-15.22,"max":35.42},"humidity":{"valid":792,"invalid":14,"sum":60601.692455590004,"average":76.51728845402778,"min":4.96,"max":100},"pressure":{"valid":797,"invalid":9,"sum":76605478.615,"average":96117.2880991217,"min":46175.72,"max":102281.66},"emitted_at":"2026-09-06T21:51:12.038959852Z"}
2026-09-06T21:51:12.136691881Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T19:15:00Z:2025-01-05T19:30:00Z","window_start":"2025-01-05T19:15:00Z","window_end":"2025-01-05T19:30:00Z","expected_edges":13,"contributing_edges":13,"events":810,"temperature":{"valid":769,"invalid":41,"sum":3561.2000393100006,"average":4.630949335903772,"min":-15.25,"max":35.45},"humidity":{"valid":795,"invalid":15,"sum":60756.036868890005,"average":76.42268788539623,"min":4.45,"max":100},"pressure":{"valid":800,"invalid":10,"sum":76797583.58408001,"average":95996.97948010001,"min":46185.41,"max":102289},"emitted_at":"2026-09-06T21:51:12.136300176Z"}
2026-09-06T21:51:12.170408194Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T19:30:00Z:2025-01-05T19:45:00Z","window_start":"2025-01-05T19:30:00Z","window_end":"2025-01-05T19:45:00Z","expected_edges":13,"contributing_edges":13,"events":805,"temperature":{"valid":763,"invalid":42,"sum":3493.6516411390003,"average":4.578835702672347,"min":-14.94,"max":35.56},"humidity":{"valid":791,"invalid":14,"sum":60677.339838399996,"average":76.70965845562579,"min":4.5,"max":100},"pressure":{"valid":796,"invalid":9,"sum":76365211.92127,"average":95936.19588099245,"min":46189.28,"max":102279.53},"emitted_at":"2026-09-06T21:51:12.170272694Z"}
2026-09-06T21:51:12.239737670Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T19:45:00Z:2025-01-05T20:00:00Z","window_start":"2025-01-05T19:45:00Z","window_end":"2025-01-05T20:00:00Z","expected_edges":13,"contributing_edges":13,"events":800,"temperature":{"valid":759,"invalid":41,"sum":3507.7811724090006,"average":4.621582572343875,"min":-13.37,"max":34.87},"humidity":{"valid":786,"invalid":14,"sum":60141.13643918999,"average":76.51544076232824,"min":5.49,"max":100},"pressure":{"valid":791,"invalid":9,"sum":75924030.13251999,"average":95984.86742417193,"min":46187.34,"max":102271.56},"emitted_at":"2026-09-06T21:51:12.239617155Z"}
2026-09-06T21:51:12.325596472Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T20:00:00Z:2025-01-05T20:15:00Z","window_start":"2025-01-05T20:00:00Z","window_end":"2025-01-05T20:15:00Z","expected_edges":13,"contributing_edges":13,"events":794,"temperature":{"valid":753,"invalid":41,"sum":3423.19058607,"average":4.546069835418327,"min":-13.39,"max":35.71},"humidity":{"valid":780,"invalid":14,"sum":59998.829877469994,"average":76.92157676598717,"min":4.56,"max":100},"pressure":{"valid":785,"invalid":9,"sum":75351888.86125001,"average":95989.667339172,"min":46154.41,"max":102274.59},"emitted_at":"2026-09-06T21:51:12.325458835Z"}
2026-09-06T21:51:12.390853638Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T20:15:00Z:2025-01-05T20:30:00Z","window_start":"2025-01-05T20:15:00Z","window_end":"2025-01-05T20:30:00Z","expected_edges":13,"contributing_edges":13,"events":792,"temperature":{"valid":753,"invalid":39,"sum":3508.062695275,"average":4.6587817998339975,"min":-12.85,"max":35.51},"humidity":{"valid":777,"invalid":15,"sum":59548.34315796001,"average":76.63879428308881,"min":5.06,"max":100},"pressure":{"valid":783,"invalid":9,"sum":75216202.6169,"average":96061.56145197956,"min":46169.91,"max":102269.81},"emitted_at":"2026-09-06T21:51:12.390730053Z"}
2026-09-06T21:51:12.478784481Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T20:30:00Z:2025-01-05T20:45:00Z","window_start":"2025-01-05T20:30:00Z","window_end":"2025-01-05T20:45:00Z","expected_edges":13,"contributing_edges":13,"events":779,"temperature":{"valid":740,"invalid":39,"sum":3507.909375324,"average":4.740418074762162,"min":-13.08,"max":35.43},"humidity":{"valid":765,"invalid":14,"sum":58509.23151807999,"average":76.48265557918953,"min":4.96,"max":100},"pressure":{"valid":770,"invalid":9,"sum":73933568.3172,"average":96017.62119116884,"min":46193.16,"max":102275.41},"emitted_at":"2026-09-06T21:51:12.478677523Z"}
2026-09-06T21:51:12.611161536Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T20:45:00Z:2025-01-05T21:00:00Z","window_start":"2025-01-05T20:45:00Z","window_end":"2025-01-05T21:00:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":742,"invalid":40,"sum":3525.4657032770006,"average":4.751301486896227,"min":-12.99,"max":34.7},"humidity":{"valid":768,"invalid":14,"sum":58856.033001690004,"average":76.63545963761719,"min":5.29,"max":100},"pressure":{"valid":772,"invalid":10,"sum":74128205.82000999,"average":96020.9919948316,"min":46166.03,"max":102279.72},"emitted_at":"2026-09-06T21:51:12.610921239Z"}
2026-09-06T21:51:12.663675967Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T21:00:00Z:2025-01-05T21:15:00Z","window_start":"2025-01-05T21:00:00Z","window_end":"2025-01-05T21:15:00Z","expected_edges":13,"contributing_edges":13,"events":786,"temperature":{"valid":745,"invalid":41,"sum":3496.6527344139995,"average":4.693493603240268,"min":-12.75,"max":32.28},"humidity":{"valid":771,"invalid":15,"sum":59088.31948684,"average":76.63854667553827,"min":6.54,"max":100},"pressure":{"valid":777,"invalid":9,"sum":74534044.81346,"average":95925.41160033463,"min":46177.66,"max":102272.25},"emitted_at":"2026-09-06T21:51:12.663465984Z"}
2026-09-06T21:51:12.772822556Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T21:15:00Z:2025-01-05T21:30:00Z","window_start":"2025-01-05T21:15:00Z","window_end":"2025-01-05T21:30:00Z","expected_edges":13,"contributing_edges":13,"events":790,"temperature":{"valid":750,"invalid":40,"sum":3476.6515240669996,"average":4.635535365422666,"min":-12.29,"max":33.6},"humidity":{"valid":776,"invalid":14,"sum":59718.05827512999,"average":76.95626066382731,"min":7.11,"max":100},"pressure":{"valid":781,"invalid":9,"sum":74964669.4775,"average":95985.4922887324,"min":46189.28,"max":102306.53},"emitted_at":"2026-09-06T21:51:12.772733787Z"}
