2026-09-06T21:57:12.607554631Z Global sink: log
2026-09-06T21:57:12.607591956Z Avvio Global Aggregator
2026-09-06T21:57:12.607616276Z Kafka broker: kafka:29092
2026-09-06T21:57:12.607628342Z Input topic: cloud-edge-aggregates
2026-09-06T21:57:12.607654221Z Consumer group: global-aggregator
2026-09-06T21:57:12.607700543Z Global window: 15m0s
2026-09-06T21:57:12.607710639Z Watermark delay: 15m0s
2026-09-06T21:57:12.607761389Z Edge idle timeout: 5s
2026-09-06T21:57:12.607779422Z Expected Edge: edge-0,edge-1,edge-2,edge-3,edge-4,edge-5,edge-6,edge-7,edge-8,edge-9,edge-10,edge-11,edge-12
2026-09-06T21:57:12.607784510Z 
2026-09-06T21:57:46.032461453Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-01T01:00:00Z:2025-01-01T01:15:00Z","window_start":"2025-01-01T01:00:00Z","window_end":"2025-01-01T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":209,"temperature":{"valid":196,"invalid":13,"sum":870.768749847,"average":4.44269770330102,"min":-6.05,"max":28.08},"humidity":{"valid":203,"invalid":6,"sum":16007.143826590001,"average":78.85292525413794,"min":5.67,"max":100},"pressure":{"valid":204,"invalid":5,"sum":19837628.957820002,"average":97243.27920500001,"min":46080.78,"max":103146.88},"emitted_at":"2026-09-06T21:57:46.032182754Z"}
2026-09-06T21:58:12.296641159Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T21:15:00Z:2025-01-04T21:30:00Z","window_start":"2025-01-04T21:15:00Z","window_end":"2025-01-04T21:30:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":763,"invalid":39,"sum":2096.478359146,"average":2.7476780591690693,"min":-11.04,"max":28.37},"humidity":{"valid":787,"invalid":15,"sum":58926.31710326001,"average":74.87460877161374,"min":7.45,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76875453.73346001,"average":96942.56460713746,"min":46131.16,"max":102304.59},"emitted_at":"2026-09-06T21:58:12.296527502Z"}
2026-09-06T21:58:12.314437512Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T21:30:00Z:2025-01-04T21:45:00Z","window_start":"2025-01-04T21:30:00Z","window_end":"2025-01-04T21:45:00Z","expected_edges":13,"contributing_edges":13,"events":806,"temperature":{"valid":767,"invalid":39,"sum":2128.556640377,"average":2.775171630217731,"min":-11.53,"max":28.74},"humidity":{"valid":792,"invalid":14,"sum":59334.847377469996,"average":74.91773658771464,"min":6.52,"max":100},"pressure":{"valid":797,"invalid":9,"sum":77276361.99937,"average":96959.04893271015,"min":46162.16,"max":102300.06},"emitted_at":"2026-09-06T21:58:12.31418793Z"}
2026-09-06T21:58:12.320440186Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T21:45:00Z:2025-01-04T22:00:00Z","window_start":"2025-01-04T21:45:00Z","window_end":"2025-01-04T22:00:00Z","expected_edges":13,"contributing_edges":13,"events":793,"temperature":{"valid":754,"invalid":39,"sum":2119.467891158,"average":2.810965372888594,"min":-11.07,"max":28.53},"humidity":{"valid":779,"invalid":14,"sum":58241.97964232001,"average":74.76505730721439,"min":7.35,"max":100},"pressure":{"valid":784,"invalid":9,"sum":75995109.26252,"average":96932.53732464286,"min":46150.53,"max":102295.53},"emitted_at":"2026-09-06T21:58:12.320282359Z"}
2026-09-06T21:58:12.336565988Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T22:00:00Z:2025-01-04T22:15:00Z","window_start":"2025-01-04T22:00:00Z","window_end":"2025-01-04T22:15:00Z","expected_edges":13,"contributing_edges":13,"events":803,"temperature":{"valid":762,"invalid":41,"sum":2024.0524220090003,"average":2.6562367742900266,"min":-12.88,"max":28.92},"humidity":{"valid":788,"invalid":15,"sum":59338.622338400004,"average":75.30282022639594,"min":6.36,"max":100},"pressure":{"valid":793,"invalid":10,"sum":76846665.43064,"average":96906.26157709962,"min":46131.16,"max":102287.19},"emitted_at":"2026-09-06T21:58:12.336456474Z"}
2026-09-06T21:58:12.397399271Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T22:15:00Z:2025-01-04T22:30:00Z","window_start":"2025-01-04T22:15:00Z","window_end":"2025-01-04T22:30:00Z","expected_edges":13,"contributing_edges":13,"events":791,"temperature":{"valid":753,"invalid":38,"sum":2065.771289691,"average":2.743388166920319,"min":-12.87,"max":28.83},"humidity":{"valid":777,"invalid":14,"sum":58270.69944703,"average":74.9944651827928,"min":6.55,"max":100},"pressure":{"valid":782,"invalid":9,"sum":75803586.94534001,"average":96935.53317818415,"min":46148.59,"max":102274.38},"emitted_at":"2026-09-06T21:58:12.397269076Z"}
2026-09-06T21:58:12.437416481Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T22:30:00Z:2025-01-04T22:45:00Z","window_start":"2025-01-04T22:30:00Z","window_end":"2025-01-04T22:45:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":762,"invalid":40,"sum":2030.7358978090003,"average":2.6650077399068244,"min":-11.57,"max":28.16},"humidity":{"valid":787,"invalid":15,"sum":59059.45143996,"average":75.0437756543329,"min":6.89,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76808782.14408,"average":96858.48946290038,"min":46140.84,"max":102278.47},"emitted_at":"2026-09-06T21:58:12.437237405Z"}
2026-09-06T21:58:12.542964195Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T22:45:00Z:2025-01-04T23:00:00Z","window_start":"2025-01-04T22:45:00Z","window_end":"2025-01-04T23:00:00Z","expected_edges":13,"contributing_edges":13,"events":806,"temperature":{"valid":767,"invalid":39,"sum":1971.9339850989998,"average":2.570969993610169,"min":-13.33,"max":27.75},"humidity":{"valid":792,"invalid":14,"sum":59659.4080017,"average":75.32753535568182,"min":6.66,"max":100},"pressure":{"valid":797,"invalid":9,"sum":77250095.30062999,"average":96926.09197067753,"min":46144.72,"max":102268.84},"emitted_at":"2026-09-06T21:58:12.542814965Z"}
2026-09-06T21:58:12.606027561Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T23:00:00Z:2025-01-04T23:15:00Z","window_start":"2025-01-04T23:00:00Z","window_end":"2025-01-04T23:15:00Z","expected_edges":13,"contributing_edges":13,"events":798,"temperature":{"valid":759,"invalid":39,"sum":1956.612109318,"average":2.5778815669538866,"min":-12.96,"max":28.13},"humidity":{"valid":784,"invalid":14,"sum":59140.600854029995,"average":75.43443986483418,"min":6.26,"max":100},"pressure":{"valid":789,"invalid":9,"sum":76461846.14532998,"average":96909.81767468946,"min":46135.03,"max":102264.59},"emitted_at":"2026-09-06T21:58:12.605895069Z"}
2026-09-06T21:58:12.633076988Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T23:15:00Z:2025-01-04T23:30:00Z","window_start":"2025-01-04T23:15:00Z","window_end":"2025-01-04T23:30:00Z","expected_edges":13,"contributing_edges":13,"events":806,"temperature":{"valid":765,"invalid":41,"sum":1911.4621884170003,"average":2.4986433835516344,"min":-12.84,"max":28.2},"humidity":{"valid":791,"invalid":15,"sum":59731.91706421,"average":75.51443370949431,"min":6.17,"max":100},"pressure":{"valid":797,"invalid":9,"sum":77123422.30594,"average":96767.15471259724,"min":46142.78,"max":102256.5},"emitted_at":"2026-09-06T21:58:12.632942936Z"}
2026-09-06T21:58:12.660807354Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T23:30:00Z:2025-01-04T23:45:00Z","window_start":"2025-01-04T23:30:00Z","window_end":"2025-01-04T23:45:00Z","expected_edges":13,"contributing_edges":13,"events":803,"temperature":{"valid":763,"invalid":40,"sum":1843.4351175119998,"average":2.4160355406448226,"min":-12.6,"max":28.75},"humidity":{"valid":789,"invalid":14,"sum":59762.04171341,"average":75.74403258987326,"min":6,"max":100},"pressure":{"valid":793,"invalid":10,"sum":76826597.21687998,"average":96880.95487626731,"min":46138.91,"max":102249.88},"emitted_at":"2026-09-06T21:58:12.660704932Z"}
2026-09-06T21:58:12.748246826Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-04T23:45:00Z:2025-01-05T00:00:00Z","window_start":"2025-01-04T23:45:00Z","window_end":"2025-01-05T00:00:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":763,"invalid":39,"sum":1839.650273589,"average":2.4110750636815204,"min":-11.65,"max":28.91},"humidity":{"valid":788,"invalid":14,"sum":59640.70694702001,"average":75.6861763287056,"min":5.48,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76832516.37375,"average":96888.41913461538,"min":46158.28,"max":102246.91},"emitted_at":"2026-09-06T21:58:12.748053737Z"}
2026-09-06T21:58:12.798127368Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T00:00:00Z:2025-01-05T00:15:00Z","window_start":"2025-01-05T00:00:00Z","window_end":"2025-01-05T00:15:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":763,"invalid":39,"sum":1917.2227736660002,"average":2.5127428226290958,"min":-13.65,"max":28.85},"humidity":{"valid":787,"invalid":15,"sum":59472.27886185,"average":75.568334004892,"min":6.21,"max":100},"pressure":{"valid":793,"invalid":9,"sum":76791792.34752001,"average":96837.06475097101,"min":46166.03,"max":102240.72},"emitted_at":"2026-09-06T21:58:12.798041224Z"}
2026-09-06T21:58:12.865884951Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T00:15:00Z:2025-01-05T00:30:00Z","window_start":"2025-01-05T00:15:00Z","window_end":"2025-01-05T00:30:00Z","expected_edges":13,"contributing_edges":13,"events":794,"temperature":{"valid":755,"invalid":39,"sum":1782.3966411589995,"average":2.3607902531907277,"min":-12.52,"max":29.72},"humidity":{"valid":780,"invalid":14,"sum":59008.804368900004,"average":75.65231329346155,"min":5.31,"max":100},"pressure":{"valid":785,"invalid":9,"sum":75975054.51032999,"average":96783.50893035668,"min":46150.53,"max":102229.56},"emitted_at":"2026-09-06T21:58:12.865784958Z"}
2026-09-06T21:58:12.917588937Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T00:30:00Z:2025-01-05T00:45:00Z","window_start":"2025-01-05T00:30:00Z","window_end":"2025-01-05T00:45:00Z","expected_edges":13,"contributing_edges":13,"events":796,"temperature":{"valid":756,"invalid":40,"sum":1814.445000323,"average":2.4000595242367724,"min":-14.65,"max":29.63},"humidity":{"valid":781,"invalid":15,"sum":59253.54952590001,"average":75.86882141600513,"min":5.9,"max":100},"pressure":{"valid":787,"invalid":9,"sum":76167211.63251,"average":96781.71744918679,"min":46146.66,"max":102233.97},"emitted_at":"2026-09-06T21:58:12.91745591Z"}
2026-09-06T21:58:12.974045637Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T00:45:00Z:2025-01-05T01:00:00Z","window_start":"2025-01-05T00:45:00Z","window_end":"2025-01-05T01:00:00Z","expected_edges":13,"contributing_edges":13,"events":783,"temperature":{"valid":743,"invalid":40,"sum":1740.1326564019998,"average":2.342035876718708,"min":-14.26,"max":29.3},"humidity":{"valid":769,"invalid":14,"sum":58105.93604857,"average":75.56038497863459,"min":5.62,"max":100},"pressure":{"valid":774,"invalid":9,"sum":74821405.57688001,"average":96668.48265746771,"min":46146.66,"max":102235.97},"emitted_at":"2026-09-06T21:58:12.9739438Z"}
2026-09-06T21:58:13.003701666Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T01:00:00Z:2025-01-05T01:15:00Z","window_start":"2025-01-05T01:00:00Z","window_end":"2025-01-05T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":802,"temperature":{"valid":762,"invalid":40,"sum":1791.1879687879998,"average":2.3506403789868764,"min":-14.97,"max":28.6},"humidity":{"valid":787,"invalid":15,"sum":59855.026791519995,"average":76.05467190790343,"min":6.52,"max":100},"pressure":{"valid":792,"invalid":10,"sum":76691303.27969,"average":96832.45363597223,"min":46146.66,"max":102219.72},"emitted_at":"2026-09-06T21:58:13.003597295Z"}
2026-09-06T21:58:13.017662236Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T01:15:00Z:2025-01-05T01:30:00Z","window_start":"2025-01-05T01:15:00Z","window_end":"2025-01-05T01:30:00Z","expected_edges":13,"contributing_edges":13,"events":789,"temperature":{"valid":750,"invalid":39,"sum":1781.2467577760003,"average":2.374995677034667,"min":-13.86,"max":28.15},"humidity":{"valid":775,"invalid":14,"sum":58728.493118889994,"average":75.77870079856774,"min":5.84,"max":100},"pressure":{"valid":780,"invalid":9,"sum":75500256.1172,"average":96795.20015025641,"min":46150.53,"max":102210.38},"emitted_at":"2026-09-06T21:58:13.017577919Z"}
2026-09-06T21:58:13.239697623Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T01:30:00Z:2025-01-05T01:45:00Z","window_start":"2025-01-05T01:30:00Z","window_end":"2025-01-05T01:45:00Z","expected_edges":13,"contributing_edges":13,"events":790,"temperature":{"valid":757,"invalid":33,"sum":1839.3513677019996,"average":2.4297904461056796,"min":-13.12,"max":28.35},"humidity":{"valid":776,"invalid":14,"sum":58377.98913527,"average":75.22936744235825,"min":5.77,"max":100},"pressure":{"valid":781,"invalid":9,"sum":75837719.44439001,"average":97103.35396208709,"min":46148.59,"max":102172.34},"emitted_at":"2026-09-06T21:58:13.239572048Z"}
2026-09-06T21:58:13.518186616Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T01:45:00Z:2025-01-05T02:00:00Z","window_start":"2025-01-05T01:45:00Z","window_end":"2025-01-05T02:00:00Z","expected_edges":13,"contributing_edges":13,"events":776,"temperature":{"valid":740,"invalid":36,"sum":1736.824257679,"average":2.3470598076743245,"min":-13.92,"max":27},"humidity":{"valid":761,"invalid":15,"sum":57645.794954829995,"average":75.75005907336399,"min":6.26,"max":100},"pressure":{"valid":767,"invalid":9,"sum":74358219.41908999,"average":96946.83105487612,"min":46177.66,"max":102144.44},"emitted_at":"2026-09-06T21:58:13.518095066Z"}
2026-09-06T21:58:13.701120167Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T02:00:00Z:2025-01-05T02:15:00Z","window_start":"2025-01-05T02:00:00Z","window_end":"2025-01-05T02:15:00Z","expected_edges":13,"contributing_edges":13,"events":781,"temperature":{"valid":747,"invalid":34,"sum":1726.1637117389998,"average":2.310794794831325,"min":-13.85,"max":27.74},"humidity":{"valid":767,"invalid":14,"sum":58092.194721210006,"average":75.73949768084746,"min":6.2,"max":100},"pressure":{"valid":772,"invalid":9,"sum":74890714.84939,"average":97008.69799143782,"min":46162.16,"max":102128.91},"emitted_at":"2026-09-06T21:58:13.70101353Z"}
2026-09-06T21:58:13.718418708Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T02:15:00Z:2025-01-05T02:30:00Z","window_start":"2025-01-05T02:15:00Z","window_end":"2025-01-05T02:30:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":747,"invalid":35,"sum":1775.6140234939999,"average":2.3769933380107093,"min":-14.3,"max":27.18},"humidity":{"valid":767,"invalid":15,"sum":58281.74948608,"average":75.9866355750717,"min":6.3,"max":100},"pressure":{"valid":773,"invalid":9,"sum":74963375.00064,"average":96977.19922463132,"min":46158.28,"max":102106.63},"emitted_at":"2026-09-06T21:58:13.71831052Z"}
2026-09-06T21:58:13.785055441Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T02:30:00Z:2025-01-05T02:45:00Z","window_start":"2025-01-05T02:30:00Z","window_end":"2025-01-05T02:45:00Z","expected_edges":13,"contributing_edges":13,"events":787,"temperature":{"valid":752,"invalid":35,"sum":1761.901367416,"average":2.342953946031915,"min":-15.23,"max":27.82},"humidity":{"valid":773,"invalid":14,"sum":58809.71163526999,"average":76.0798339395472,"min":6.18,"max":100},"pressure":{"valid":777,"invalid":10,"sum":75378755.76688999,"average":97012.5556845431,"min":46150.53,"max":102108.56},"emitted_at":"2026-09-06T21:58:13.784654934Z"}
2026-09-06T21:58:13.823012599Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T02:45:00Z:2025-01-05T03:00:00Z","window_start":"2025-01-05T02:45:00Z","window_end":"2025-01-05T03:00:00Z","expected_edges":13,"contributing_edges":13,"events":795,"temperature":{"valid":762,"invalid":33,"sum":1778.360078181,"average":2.333805876877953,"min":-15.33,"max":27.78},"humidity":{"valid":781,"invalid":14,"sum":59415.56507202,"average":76.0762676978489,"min":6.14,"max":100},"pressure":{"valid":786,"invalid":9,"sum":76294691.34812999,"average":97067.03733858778,"min":46166.03,"max":102111.69},"emitted_at":"2026-09-06T21:58:13.82286846Z"}
2026-09-06T21:58:13.840010373Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T03:00:00Z:2025-01-05T03:15:00Z","window_start":"2025-01-05T03:00:00Z","window_end":"2025-01-05T03:15:00Z","expected_edges":13,"contributing_edges":13,"events":783,"temperature":{"valid":744,"invalid":39,"sum":1843.228164196,"average":2.4774572099408605,"min":-14.33,"max":27.17},"humidity":{"valid":768,"invalid":15,"sum":58437.11538527,"average":76.08999399123698,"min":6.63,"max":100},"pressure":{"valid":774,"invalid":9,"sum":74822588.31,"average":96670.01073643411,"min":46162.16,"max":102119.19},"emitted_at":"2026-09-06T21:58:13.839874718Z"}
2026-09-06T21:58:13.851745811Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T03:15:00Z:2025-01-05T03:30:00Z","window_start":"2025-01-05T03:15:00Z","window_end":"2025-01-05T03:30:00Z","expected_edges":13,"contributing_edges":13,"events":783,"temperature":{"valid":744,"invalid":39,"sum":1672.8429687109997,"average":2.2484448504180103,"min":-14.8,"max":27.3},"humidity":{"valid":769,"invalid":14,"sum":58597.090189209994,"average":76.19907696906371,"min":6.77,"max":100},"pressure":{"valid":774,"invalid":9,"sum":74796482.72377,"average":96636.28258885012,"min":46158.28,"max":102129.44},"emitted_at":"2026-09-06T21:58:13.851613252Z"}
2026-09-06T21:58:13.895656367Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T03:30:00Z:2025-01-05T03:45:00Z","window_start":"2025-01-05T03:30:00Z","window_end":"2025-01-05T03:45:00Z","expected_edges":13,"contributing_edges":13,"events":780,"temperature":{"valid":742,"invalid":38,"sum":1697.5258990480002,"average":2.2877707534339624,"min":-15.1,"max":26.83},"humidity":{"valid":765,"invalid":15,"sum":58317.99558059,"average":76.23267396155556,"min":7.63,"max":100},"pressure":{"valid":771,"invalid":9,"sum":74547989.90157999,"average":96689.99987234759,"min":46154.41,"max":102143.13},"emitted_at":"2026-09-06T21:58:13.895531221Z"}
2026-09-06T21:58:14.292948431Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T03:45:00Z:2025-01-05T04:00:00Z","window_start":"2025-01-05T03:45:00Z","window_end":"2025-01-05T04:00:00Z","expected_edges":13,"contributing_edges":13,"events":793,"temperature":{"valid":751,"invalid":42,"sum":1718.2326170539998,"average":2.287926254399467,"min":-15.85,"max":27.44},"humidity":{"valid":779,"invalid":14,"sum":59412.70307981999,"average":76.26791152736841,"min":6.34,"max":100},"pressure":{"valid":784,"invalid":9,"sum":75637116.64877,"average":96475.91409281889,"min":46162.16,"max":102154.03},"emitted_at":"2026-09-06T21:58:14.292508936Z"}
2026-09-06T21:58:14.601870210Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T04:00:00Z:2025-01-05T04:15:00Z","window_start":"2025-01-05T04:00:00Z","window_end":"2025-01-05T04:15:00Z","expected_edges":13,"contributing_edges":13,"events":781,"temperature":{"valid":743,"invalid":38,"sum":1738.0130860240004,"average":2.339183157502019,"min":-13.68,"max":26.98},"humidity":{"valid":767,"invalid":14,"sum":58535.84831498001,"average":76.31792479136898,"min":7.31,"max":100},"pressure":{"valid":772,"invalid":9,"sum":74653376.75876999,"average":96701.26523156735,"min":46160.22,"max":102163.09},"emitted_at":"2026-09-06T21:58:14.601259739Z"}
2026-09-06T21:58:14.692132315Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T04:15:00Z:2025-01-05T04:30:00Z","window_start":"2025-01-05T04:15:00Z","window_end":"2025-01-05T04:30:00Z","expected_edges":13,"contributing_edges":13,"events":807,"temperature":{"valid":765,"invalid":42,"sum":1694.5637892140003,"average":2.2151160643320265,"min":-14.37,"max":27.77},"humidity":{"valid":792,"invalid":15,"sum":60384.39499388999,"average":76.24292297208332,"min":6.72,"max":100},"pressure":{"valid":797,"invalid":10,"sum":76974611.40002,"average":96580.4409034128,"min":46158.28,"max":102165.63},"emitted_at":"2026-09-06T21:58:14.691165381Z"}
2026-09-06T21:58:14.896997579Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T04:30:00Z:2025-01-05T04:45:00Z","window_start":"2025-01-05T04:30:00Z","window_end":"2025-01-05T04:45:00Z","expected_edges":13,"contributing_edges":13,"events":787,"temperature":{"valid":749,"invalid":38,"sum":1731.6916799650003,"average":2.312004913170895,"min":-15.32,"max":27.45},"humidity":{"valid":773,"invalid":14,"sum":58707.81819777,"average":75.9480183671022,"min":6.94,"max":100},"pressure":{"valid":778,"invalid":9,"sum":75224634.85095,"average":96689.76201921594,"min":46144.72,"max":102178.28},"emitted_at":"2026-09-06T21:58:14.896894907Z"}
2026-09-06T21:58:15.013512623Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T04:45:00Z:2025-01-05T05:00:00Z","window_start":"2025-01-05T04:45:00Z","window_end":"2025-01-05T05:00:00Z","expected_edges":13,"contributing_edges":13,"events":784,"temperature":{"valid":744,"invalid":40,"sum":1689.2216409680002,"average":2.2704591948494626,"min":-14.95,"max":27.07},"humidity":{"valid":769,"invalid":15,"sum":58582.72046265,"average":76.1803907186606,"min":5.95,"max":100},"pressure":{"valid":775,"invalid":9,"sum":74815475.17377,"average":96536.0969984129,"min":46173.78,"max":102193.81},"emitted_at":"2026-09-06T21:58:15.013346382Z"}
2026-09-06T21:58:15.124569205Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T05:00:00Z:2025-01-05T05:15:00Z","window_start":"2025-01-05T05:00:00Z","window_end":"2025-01-05T05:15:00Z","expected_edges":13,"contributing_edges":13,"events":787,"temperature":{"valid":747,"invalid":40,"sum":1639.6894534479995,"average":2.1950327355394905,"min":-15.49,"max":28.44},"humidity":{"valid":773,"invalid":14,"sum":58861.78132277999,"average":76.14719446672703,"min":5.72,"max":100},"pressure":{"valid":778,"invalid":9,"sum":75153235.2472,"average":96597.9887496144,"min":46185.41,"max":102204.78},"emitted_at":"2026-09-06T21:58:15.124457283Z"}
2026-09-06T21:58:15.222837569Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T05:15:00Z:2025-01-05T05:30:00Z","window_start":"2025-01-05T05:15:00Z","window_end":"2025-01-05T05:30:00Z","expected_edges":13,"contributing_edges":13,"events":790,"temperature":{"valid":751,"invalid":39,"sum":1751.9437112819999,"average":2.3328145290039943,"min":-14.08,"max":30.17},"humidity":{"valid":776,"invalid":14,"sum":58885.15233764,"average":75.88292827015464,"min":5.48,"max":100},"pressure":{"valid":781,"invalid":9,"sum":75411680.76346001,"average":96557.84988919336,"min":46166.03,"max":102227.81},"emitted_at":"2026-09-06T21:58:15.222721609Z"}
2026-09-06T21:58:15.335106138Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T05:30:00Z:2025-01-05T05:45:00Z","window_start":"2025-01-05T05:30:00Z","window_end":"2025-01-05T05:45:00Z","expected_edges":13,"contributing_edges":13,"events":786,"temperature":{"valid":746,"invalid":40,"sum":1698.450663815,"average":2.2767435171782844,"min":-13.6,"max":31.55},"humidity":{"valid":771,"invalid":15,"sum":58498.071986840005,"average":75.87298571574578,"min":4.71,"max":100},"pressure":{"valid":776,"invalid":10,"sum":74972626.0197,"average":96614.2087882732,"min":46144.72,"max":102243.72},"emitted_at":"2026-09-06T21:58:15.334996696Z"}
2026-09-06T21:58:15.351077030Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T05:45:00Z:2025-01-05T06:00:00Z","window_start":"2025-01-05T05:45:00Z","window_end":"2025-01-05T06:00:00Z","expected_edges":13,"contributing_edges":13,"events":786,"temperature":{"valid":748,"invalid":38,"sum":1753.788358383,"average":2.3446368427580215,"min":-15.06,"max":33.23},"humidity":{"valid":772,"invalid":14,"sum":58589.634017330005,"average":75.89330831260364,"min":5.32,"max":100},"pressure":{"valid":777,"invalid":9,"sum":75095923.88033,"average":96648.5506825354,"min":46148.59,"max":102253.91},"emitted_at":"2026-09-06T21:58:15.350986074Z"}
2026-09-06T21:58:15.362853073Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T06:00:00Z:2025-01-05T06:15:00Z","window_start":"2025-01-05T06:00:00Z","window_end":"2025-01-05T06:15:00Z","expected_edges":13,"contributing_edges":13,"events":797,"temperature":{"valid":758,"invalid":39,"sum":1801.5293357849996,"average":2.3766877780804743,"min":-15.19,"max":34.16},"humidity":{"valid":783,"invalid":14,"sum":59389.63179153001,"average":75.8488273199617,"min":4.61,"max":100},"pressure":{"valid":788,"invalid":9,"sum":76132603.62001,"average":96614.97921321067,"min":46185.41,"max":102258.69},"emitted_at":"2026-09-06T21:58:15.362661798Z"}
2026-09-06T21:58:15.394298238Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T06:15:00Z:2025-01-05T06:30:00Z","window_start":"2025-01-05T06:15:00Z","window_end":"2025-01-05T06:30:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":744,"invalid":38,"sum":1861.1488669579999,"average":2.501544176018817,"min":-14.14,"max":34.94},"humidity":{"valid":768,"invalid":14,"sum":58227.620306380006,"average":75.81721394059896,"min":4.26,"max":100},"pressure":{"valid":773,"invalid":9,"sum":74724936.41127,"average":96668.74050617075,"min":46160.22,"max":102262.69},"emitted_at":"2026-09-06T21:58:15.39420644Z"}
2026-09-06T21:58:15.408795166Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T06:30:00Z:2025-01-05T06:45:00Z","window_start":"2025-01-05T06:30:00Z","window_end":"2025-01-05T06:45:00Z","expected_edges":13,"contributing_edges":13,"events":781,"temperature":{"valid":742,"invalid":39,"sum":1902.045977172,"average":2.5634042819029648,"min":-14.7,"max":35.11},"humidity":{"valid":767,"invalid":14,"sum":58125.01948684,"average":75.7822939854498,"min":4.43,"max":100},"pressure":{"valid":772,"invalid":9,"sum":74545914.27532,"average":96562.06512347149,"min":46166.03,"max":102276.66},"emitted_at":"2026-09-06T21:58:15.40869896Z"}
2026-09-06T21:58:15.422077435Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-05T06:45:00Z:2025-01-05T07:00:00Z","window_start":"2025-01-05T06:45:00Z","window_end":"2025-01-05T07:00:00Z","expected_edges":13,"contributing_edges":13,"events":762,"temperature":{"valid":727,"invalid":35,"sum":1915.1902350029998,"average":2.634374463552957,"min":-15.13,"max":35.49},"humidity":{"valid":748,"invalid":14,"sum":56286.65589233,"average":75.24953996300803,"min":4.14,"max":100},"pressure":{"valid":753,"invalid":9,"sum":72920168.62783998,"average":96839.53337030542,"min":46164.09,"max":102278.38},"emitted_at":"2026-09-06T21:58:15.42197124Z"}
